"TexturePath","Category","Width","Height","Status","ReviewAction"
"textures/block/grass/grass7.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/gray_concrete_top.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/gray_glazed_terracotta_top.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/gray_glazed_terracotta_top2.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/gray_glazed_terracotta2.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/gray_terracotta_top.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/green_candle_lit_e.png","block","32","128","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/green_concrete_top.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/green_glazed_terracotta_top.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/green_glazed_terracotta_top2.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/green_glazed_terracotta2.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/green_terracota.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/green_terracotta_e.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/green_terracotta_top.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/grindstone_round_side.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/grindstone_round_top.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/hanging_lantern_disk.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/hanging_lantern_e.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/hanging_lantern.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/hanging_soul_lantern_disk.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/hanging_soul_lantern_e.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/hanging_soul_lantern.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/jack_o_lantern/jack_o_lantern_bottom.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/jack_o_lantern/jack_o_lantern.png","block","32","1600","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/jack_o_lantern/jack_o_lantern1.png","block","32","1600","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/jack_o_lantern/jack_o_lantern2.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/jack_o_lantern/jack_o_lantern3.png","block","32","256","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/jack_o_lantern/jack_o_lantern4.png","block","32","1600","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/jukebox_top_playing.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/jungle_planks/jungle_planks.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/jungle_planks/jungle_planks1.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/jungle_planks/jungle_planks2.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/jungle_planks/jungle_planks3.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/jungle_planks/jungle_planks4.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/jungle_wood_top.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/jungle_wood.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/lantern_e.png","block","32","96","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/lapis_block_e.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/lapis_block_top.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/lapis_ore_e.png","block","32","832","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/lectern_sides_bottom.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/lectern_top_e.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/light_blue_candle_lit_e.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/light_blue_concrete_top.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/light_blue_glazed_terracotta_top.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/light_blue_terracota.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/light_blue_terracotta_top.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/light_gray_candle_lit_e.png","block","32","128","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/light_gray_concrete_top.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/light_gray_glazed_terracotta_top.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/lime_candle_lit_e.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/lime_concrete_top.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/lime_glazed_terracotta_top.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/lime_glazed_terracotta_top2.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/lime_glazed_terracotta2.png","block","32","224","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/lime_stained_glass_pane_side.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/lime_terracota.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/lime_terracotta_top.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/lodestone_side_e.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/lodestone_top_e.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/magenta_candle_lit_e.png","block","32","128","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/magenta_concrete_top.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/magenta_glazed_terracotta_top.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/magenta_glazed_terracotta_top2.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/magenta_glazed_terracotta2.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/magenta_terracota.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/magenta_terracotta_top.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/magma/magma.png","block","32","192","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/magma/magma1.png","block","32","96","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/magma/magma2.png","block","32","128","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/magma/magma3.png","block","32","96","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/mangrove_propagule_e.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/mangrove_propagule_hanging_e.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/melon_stem/melon_stem_ant.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/melon_stem/melon_stem_dish_back.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/melon_stem/melon_stem_dish_on.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/melon_stem/melon_stem_dish.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/melon_stem/melon_stem.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/melon_stem/pumpkin_stem_dish_on.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/melon_stem/pumpkin_stem_dish.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/melon/melon_bottom.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/melon/melon_side.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/melon/melon_stem_dish_on_e.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/melon/melon_top.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/melon/pumpkin_stem_dish_on_e.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/moss_block_carpet.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/nether_brick.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/nether_bricks/nether_bricks.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/nether_bricks/nether_bricks1.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/nether_bricks/nether_bricks2.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/nether_bricks/nether_bricks3.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/nether_bricks/nether_bricks4.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/nether_bricks/nether_bricks5.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/nether_bricks/nether_bricks6.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/nether_gold_ore_side.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/nether_gold_ore_top.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/netherite_block_e.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/oak_planks/oak_planks.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/oak_planks/oak_planks1.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/oak_planks/oak_planks2.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/oak_planks/oak_planks3.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/oak_planks/oak_planks4.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/oak_planks/oak_planks5.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/oak_planks/oak_planks6.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/oak_planks/oak_planks7.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/oak_planks/oak_planks8.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/oak_planks/oak_planks9.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/oak_wood.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/observer_back_on_e.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/obsidian_e.png","block","32","384","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/orange_candle_lit_e.png","block","32","128","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/orange_concrete_top.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/orange_glazed_terracotta_top.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/orange_terracota.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/orange_terracotta_top.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/orange_tulip1.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/oxeye_daisy1.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/pink _terracota.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/pink_candle_lit_e.png","block","32","128","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/pink_concrete_top.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/pink_glazed_terracotta_top.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/pink_terracotta_e.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/pink_terracotta_top.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/pink_tulip1_e.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/pink_tulip1.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/piston_bottom_e.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/polished_deepslate1.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/polished_deepslate2.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/polished_granite/polished_granite1.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/polished_granite/polished_granite2.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/polished_granite/polished_granite3.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/poppy1.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/poppy2.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/potatoes_dish_on_e.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/potatoes_dish_on.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/potatoes_dish.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/potatoes_stage0_e.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/potatoes_stage1_e.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/potatoes_stage2_e.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/potatoes_stage3_e.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/potatoes_top_3.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/potatoes_top.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/powder_black_concrete_top.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/powder_blue_concrete_top.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/powder_brown_concrete_top.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/powder_cyan_concrete_top.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/powder_gray_concrete_top.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/powder_green_concrete_top.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/powder_light_blue_concrete_top.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/powder_light_gray_concrete_top.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/powder_lime_concrete_top.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/powder_magenta_concrete_top.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/powder_orange_concrete_top.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/powder_pink_concrete_top.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/powder_purple_concrete_top.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/powder_red_concrete_top.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/powder_white_concrete_top.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/powder_yellow_concrete_top.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/powered_rail_on_e.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/pumpkin/pumpkin_bottom.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/pumpkin/pumpkin_side.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/pumpkin/pumpkin_top.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/purple_candle_lit_e.png","block","32","128","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/purple_concrete_top.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/purple_glazed_terracotta2.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/purple_stained_glass_pane_side.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/quartz_block/quartz_block_bottom.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/quartz_block/quartz_block_side.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/quartz_block/quartz_block_top.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/quartz_block/quartz_block1.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/quartz_block/quartz_block10.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/quartz_block/quartz_block11.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/quartz_block/quartz_block12.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/quartz_block/quartz_block13.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/quartz_block/quartz_block14.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/quartz_block/quartz_block15.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/quartz_block/quartz_block16.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/quartz_block/quartz_block2.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/quartz_block/quartz_block3.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/quartz_block/quartz_block4.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/quartz_block/quartz_block5.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/quartz_block/quartz_block6.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/quartz_block/quartz_block7.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/quartz_block/quartz_block8.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/quartz_block/quartz_block9.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/red_candle_lit_e.png","block","64","64","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/red_concrete_top.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/red_glazed_terracotta_top.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/red_stained_glass_pane_side_e.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/red_stained_glass_pane_side.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/red_tulip_e.png","block","32","1024","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/redstone_block_e.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/redstone_dust_cross_overlay.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/redstone_dust_cross.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/redstone_dust_line_overlay.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/redstone_dust_line.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/redstone_lamp_on_e.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/redstone_ore_e.png","block","32","1408","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/redstone_torch_e.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/repeating_command_block_conditional_e.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/repeating_command_block_side_e.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/sand/sand.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/sand/sand1.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/sand/sand2.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/sand/sand3.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/sand/sand4.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/sculk_catalyst_side_bloom_e.png","block","32","256","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/sculk_catalyst_side_e.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/sculk_catalyst_top_bloom_e.png","block","32","256","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/sculk_catalyst_top_e.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/smooth_stone_slab.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/soul_lantern_e.png","block","32","96","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/soul_torch_e.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/spawner_e.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/spruce_planks/spruce_planks.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/spruce_planks/spruce_planks1.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/spruce_planks/spruce_planks10.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/spruce_planks/spruce_planks11.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/spruce_planks/spruce_planks2.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/spruce_planks/spruce_planks3.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/spruce_planks/spruce_planks4.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/spruce_planks/spruce_planks5.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/spruce_planks/spruce_planks6.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/spruce_planks/spruce_planks7.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/spruce_planks/spruce_planks8.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/spruce_planks/spruce_planks9.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/spruce_wood.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/stone_slab_side.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/stone/stone.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/stone/stone1.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/stone/stone2.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/stone/stone3.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/stone/stone4.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/stone/stone5.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/stripped_acacia_wood.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/stripped_birch_wood.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/stripped_dark_oak_wood.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/stripped_jungle.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/stripped_oak_wood.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/stripped_spruce_wood.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/sunflower_back_e.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/sunflower_front_e.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/torch_e.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/wheat_dish_on_e.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/wheat_dish_on.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/wheat_dish.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/wheat/wheat_stage0.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/wheat/wheat_stage1_e.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/wheat/wheat_stage1.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/wheat/wheat_stage2_e.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/wheat/wheat_stage2.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/wheat/wheat_stage3_e.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/wheat/wheat_stage3.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/wheat/wheat_stage4_e.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/wheat/wheat_stage4.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/wheat/wheat_stage5_e.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/wheat/wheat_stage5.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/wheat/wheat_stage6_e.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/wheat/wheat_stage6.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
"textures/block/wheat/wheat_stage7_e.png","block","32","32","LegacyOrCustomPath","Retain until model/reference audit proves unused"
