"review_class","recipe_id","output_id","ordinary_input_id","compressed_1x_candidate","compressed_2x_candidate","material_family","source","source_path","decision"
"minecraft-review","exdeorum:sieve/crushed_netherrack/golden/gold_nugget","minecraft:gold_nugget","exdeorum:crushed_netherrack","allthecompressed:crushed_netherrack_1x","allthecompressed:crushed_netherrack_2x","crushed_netherrack","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/crushed_netherrack/golden/gold_nugget.json","unreviewed"
"minecraft-review","exdeorum:sieve/crushed_netherrack/iron/gold_nugget","minecraft:gold_nugget","exdeorum:crushed_netherrack","allthecompressed:crushed_netherrack_1x","allthecompressed:crushed_netherrack_2x","crushed_netherrack","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/crushed_netherrack/iron/gold_nugget.json","unreviewed"
"minecraft-review","exdeorum:sieve/crushed_netherrack/netherite/gold_nugget","minecraft:gold_nugget","exdeorum:crushed_netherrack","allthecompressed:crushed_netherrack_1x","allthecompressed:crushed_netherrack_2x","crushed_netherrack","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/crushed_netherrack/netherite/gold_nugget.json","unreviewed"
"minecraft-review","exdeorum:sieve/crushed_netherrack/string/gold_nugget","minecraft:gold_nugget","exdeorum:crushed_netherrack","allthecompressed:crushed_netherrack_1x","allthecompressed:crushed_netherrack_2x","crushed_netherrack","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/crushed_netherrack/string/gold_nugget.json","unreviewed"
"minecraft-review","exdeorum:sieve/dirt/golden/gold_nugget","minecraft:gold_nugget","minecraft:dirt","allthecompressed:dirt_1x","allthecompressed:dirt_2x","dirt","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/dirt/golden/gold_nugget.json","unreviewed"
"minecraft-review","exdeorum:sieve/dust/diamond/gold_nugget","minecraft:gold_nugget","exdeorum:dust","allthecompressed:dust_1x","allthecompressed:dust_2x","dust","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/dust/diamond/gold_nugget.json","unreviewed"
"minecraft-review","exdeorum:sieve/dust/golden/gold_nugget","minecraft:gold_nugget","exdeorum:dust","allthecompressed:dust_1x","allthecompressed:dust_2x","dust","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/dust/golden/gold_nugget.json","unreviewed"
"minecraft-review","exdeorum:sieve/dust/netherite/gold_nugget","minecraft:gold_nugget","exdeorum:dust","allthecompressed:dust_1x","allthecompressed:dust_2x","dust","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/dust/netherite/gold_nugget.json","unreviewed"
"minecraft-review","exdeorum:sieve/gravel/golden/gold_nugget","minecraft:gold_nugget","minecraft:gravel","allthecompressed:gravel_1x","allthecompressed:gravel_2x","gravel","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/gravel/golden/gold_nugget.json","unreviewed"
"minecraft-review","exdeorum:sieve/gravel/netherite/gold_nugget","minecraft:gold_nugget","minecraft:gravel","allthecompressed:gravel_1x","allthecompressed:gravel_2x","gravel","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/gravel/netherite/gold_nugget.json","unreviewed"
"minecraft-review","exdeorum:sieve/red_sand/diamond/gold_nugget","minecraft:gold_nugget","minecraft:red_sand","allthecompressed:red_sand_1x","allthecompressed:red_sand_2x","red_sand","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/red_sand/diamond/gold_nugget.json","unreviewed"
"minecraft-review","exdeorum:sieve/red_sand/flint/gold_nugget","minecraft:gold_nugget","minecraft:red_sand","allthecompressed:red_sand_1x","allthecompressed:red_sand_2x","red_sand","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/red_sand/flint/gold_nugget.json","unreviewed"
"minecraft-review","exdeorum:sieve/red_sand/golden/gold_nugget","minecraft:gold_nugget","minecraft:red_sand","allthecompressed:red_sand_1x","allthecompressed:red_sand_2x","red_sand","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/red_sand/golden/gold_nugget.json","unreviewed"
"minecraft-review","exdeorum:sieve/red_sand/iron/gold_nugget","minecraft:gold_nugget","minecraft:red_sand","allthecompressed:red_sand_1x","allthecompressed:red_sand_2x","red_sand","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/red_sand/iron/gold_nugget.json","unreviewed"
"minecraft-review","exdeorum:sieve/red_sand/netherite/gold_nugget","minecraft:gold_nugget","minecraft:red_sand","allthecompressed:red_sand_1x","allthecompressed:red_sand_2x","red_sand","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/red_sand/netherite/gold_nugget.json","unreviewed"
"minecraft-review","exdeorum:sieve/red_sand/string/gold_nugget","minecraft:gold_nugget","minecraft:red_sand","allthecompressed:red_sand_1x","allthecompressed:red_sand_2x","red_sand","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/red_sand/string/gold_nugget.json","unreviewed"
"minecraft-review","exdeorum:sieve/sand/diamond/gold_nugget","minecraft:gold_nugget","minecraft:sand","allthecompressed:sand_1x","allthecompressed:sand_2x","sand","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/sand/diamond/gold_nugget.json","unreviewed"
"minecraft-review","exdeorum:sieve/sand/flint/gold_nugget","minecraft:gold_nugget","minecraft:sand","allthecompressed:sand_1x","allthecompressed:sand_2x","sand","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/sand/flint/gold_nugget.json","unreviewed"
"minecraft-review","exdeorum:sieve/sand/golden/gold_nugget","minecraft:gold_nugget","minecraft:sand","allthecompressed:sand_1x","allthecompressed:sand_2x","sand","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/sand/golden/gold_nugget.json","unreviewed"
"minecraft-review","exdeorum:sieve/sand/iron/gold_nugget","minecraft:gold_nugget","minecraft:sand","allthecompressed:sand_1x","allthecompressed:sand_2x","sand","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/sand/iron/gold_nugget.json","unreviewed"
"minecraft-review","exdeorum:sieve/sand/netherite/gold_nugget","minecraft:gold_nugget","minecraft:sand","allthecompressed:sand_1x","allthecompressed:sand_2x","sand","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/sand/netherite/gold_nugget.json","unreviewed"
"minecraft-review","exdeorum:sieve/sand/string/gold_nugget","minecraft:gold_nugget","minecraft:sand","allthecompressed:sand_1x","allthecompressed:sand_2x","sand","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/sand/string/gold_nugget.json","unreviewed"
"minecraft-review","exdeorum:sieve/soul_sand/golden/gold_nugget","minecraft:gold_nugget","minecraft:soul_sand","allthecompressed:soul_sand_1x","allthecompressed:soul_sand_2x","soul_sand","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/soul_sand/golden/gold_nugget.json","unreviewed"
"minecraft-review","exdeorum:sieve/dirt/netherite/golden_apple","minecraft:golden_apple","minecraft:dirt","allthecompressed:dirt_1x","allthecompressed:dirt_2x","dirt","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/dirt/netherite/golden_apple.json","unreviewed"
"minecraft-review","exdeorum:sieve/dirt/golden/golden_carrot","minecraft:golden_carrot","minecraft:dirt","allthecompressed:dirt_1x","allthecompressed:dirt_2x","dirt","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/dirt/golden/golden_carrot.json","unreviewed"
"minecraft-review","exdeorum:sieve/dirt/netherite/golden_carrot","minecraft:golden_carrot","minecraft:dirt","allthecompressed:dirt_1x","allthecompressed:dirt_2x","dirt","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/dirt/netherite/golden_carrot.json","unreviewed"
"minecraft-review","create:compacting/granite_from_flint","minecraft:granite","minecraft:red_sand","allthecompressed:red_sand_1x","allthecompressed:red_sand_2x","red_sand","create-1.21.1-6.0.10.jar","data/create/recipe/compacting/granite_from_flint.json","unreviewed"
"minecraft-review","create:filling/grass_block","minecraft:grass_block","minecraft:dirt","allthecompressed:dirt_1x","allthecompressed:dirt_2x","dirt","create-1.21.1-6.0.10.jar","data/create/recipe/filling/grass_block.json","unreviewed"
"minecraft-review","create:milling/cobblestone","minecraft:gravel","minecraft:cobblestone","allthecompressed:cobblestone_1x","allthecompressed:cobblestone_2x","cobblestone","create-1.21.1-6.0.10.jar","data/create/recipe/milling/cobblestone.json","unreviewed"
"minecraft-review","exdeorum:hammer/gravel","minecraft:gravel","minecraft:andesite","allthecompressed:andesite_1x","allthecompressed:andesite_2x","andesite","exdeorum-3.12.jar","data/exdeorum/recipe/hammer/gravel.json","unreviewed"
"minecraft-review","exdeorum:hammer/gravel","minecraft:gravel","minecraft:cobblestone","allthecompressed:cobblestone_1x","allthecompressed:cobblestone_2x","cobblestone","exdeorum-3.12.jar","data/exdeorum/recipe/hammer/gravel.json","unreviewed"
"minecraft-review","exdeorum:hammer/gravel","minecraft:gravel","minecraft:diorite","allthecompressed:diorite_1x","allthecompressed:diorite_2x","diorite","exdeorum-3.12.jar","data/exdeorum/recipe/hammer/gravel.json","unreviewed"
"minecraft-review","exdeorum:hammer/gravel","minecraft:gravel","minecraft:granite","allthecompressed:granite_1x","allthecompressed:granite_2x","granite","exdeorum-3.12.jar","data/exdeorum/recipe/hammer/gravel.json","unreviewed"
"minecraft-review","exdeorum:sieve/crushed_blackstone/diamond/gunpowder","minecraft:gunpowder","exdeorum:crushed_blackstone","allthecompressed:crushed_blackstone_1x","allthecompressed:crushed_blackstone_2x","crushed_blackstone","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/crushed_blackstone/diamond/gunpowder.json","unreviewed"
"minecraft-review","exdeorum:sieve/crushed_blackstone/flint/gunpowder","minecraft:gunpowder","exdeorum:crushed_blackstone","allthecompressed:crushed_blackstone_1x","allthecompressed:crushed_blackstone_2x","crushed_blackstone","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/crushed_blackstone/flint/gunpowder.json","unreviewed"
"minecraft-review","exdeorum:sieve/crushed_blackstone/golden/gunpowder","minecraft:gunpowder","exdeorum:crushed_blackstone","allthecompressed:crushed_blackstone_1x","allthecompressed:crushed_blackstone_2x","crushed_blackstone","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/crushed_blackstone/golden/gunpowder.json","unreviewed"
"minecraft-review","exdeorum:sieve/crushed_blackstone/iron/gunpowder","minecraft:gunpowder","exdeorum:crushed_blackstone","allthecompressed:crushed_blackstone_1x","allthecompressed:crushed_blackstone_2x","crushed_blackstone","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/crushed_blackstone/iron/gunpowder.json","unreviewed"
"minecraft-review","exdeorum:sieve/crushed_blackstone/netherite/gunpowder","minecraft:gunpowder","exdeorum:crushed_blackstone","allthecompressed:crushed_blackstone_1x","allthecompressed:crushed_blackstone_2x","crushed_blackstone","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/crushed_blackstone/netherite/gunpowder.json","unreviewed"
"minecraft-review","exdeorum:sieve/crushed_blackstone/string/gunpowder","minecraft:gunpowder","exdeorum:crushed_blackstone","allthecompressed:crushed_blackstone_1x","allthecompressed:crushed_blackstone_2x","crushed_blackstone","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/crushed_blackstone/string/gunpowder.json","unreviewed"
"minecraft-review","exdeorum:sieve/crushed_netherrack/diamond/gunpowder","minecraft:gunpowder","exdeorum:crushed_netherrack","allthecompressed:crushed_netherrack_1x","allthecompressed:crushed_netherrack_2x","crushed_netherrack","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/crushed_netherrack/diamond/gunpowder.json","unreviewed"
"minecraft-review","exdeorum:sieve/crushed_netherrack/flint/gunpowder","minecraft:gunpowder","exdeorum:crushed_netherrack","allthecompressed:crushed_netherrack_1x","allthecompressed:crushed_netherrack_2x","crushed_netherrack","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/crushed_netherrack/flint/gunpowder.json","unreviewed"
"minecraft-review","exdeorum:sieve/crushed_netherrack/golden/gunpowder","minecraft:gunpowder","exdeorum:crushed_netherrack","allthecompressed:crushed_netherrack_1x","allthecompressed:crushed_netherrack_2x","crushed_netherrack","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/crushed_netherrack/golden/gunpowder.json","unreviewed"
"minecraft-review","exdeorum:sieve/crushed_netherrack/iron/gunpowder","minecraft:gunpowder","exdeorum:crushed_netherrack","allthecompressed:crushed_netherrack_1x","allthecompressed:crushed_netherrack_2x","crushed_netherrack","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/crushed_netherrack/iron/gunpowder.json","unreviewed"
"minecraft-review","exdeorum:sieve/crushed_netherrack/netherite/gunpowder","minecraft:gunpowder","exdeorum:crushed_netherrack","allthecompressed:crushed_netherrack_1x","allthecompressed:crushed_netherrack_2x","crushed_netherrack","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/crushed_netherrack/netherite/gunpowder.json","unreviewed"
"minecraft-review","exdeorum:sieve/crushed_netherrack/string/gunpowder","minecraft:gunpowder","exdeorum:crushed_netherrack","allthecompressed:crushed_netherrack_1x","allthecompressed:crushed_netherrack_2x","crushed_netherrack","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/crushed_netherrack/string/gunpowder.json","unreviewed"
"minecraft-review","exdeorum:sieve/dust/diamond/gunpowder","minecraft:gunpowder","exdeorum:dust","allthecompressed:dust_1x","allthecompressed:dust_2x","dust","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/dust/diamond/gunpowder.json","unreviewed"
"minecraft-review","exdeorum:sieve/dust/flint/gunpowder","minecraft:gunpowder","exdeorum:dust","allthecompressed:dust_1x","allthecompressed:dust_2x","dust","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/dust/flint/gunpowder.json","unreviewed"
"minecraft-review","exdeorum:sieve/dust/golden/gunpowder","minecraft:gunpowder","exdeorum:dust","allthecompressed:dust_1x","allthecompressed:dust_2x","dust","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/dust/golden/gunpowder.json","unreviewed"
"minecraft-review","exdeorum:sieve/dust/iron/gunpowder","minecraft:gunpowder","exdeorum:dust","allthecompressed:dust_1x","allthecompressed:dust_2x","dust","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/dust/iron/gunpowder.json","unreviewed"
"minecraft-review","exdeorum:sieve/dust/netherite/gunpowder","minecraft:gunpowder","exdeorum:dust","allthecompressed:dust_1x","allthecompressed:dust_2x","dust","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/dust/netherite/gunpowder.json","unreviewed"
"minecraft-review","exdeorum:sieve/dust/string/gunpowder","minecraft:gunpowder","exdeorum:dust","allthecompressed:dust_1x","allthecompressed:dust_2x","dust","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/dust/string/gunpowder.json","unreviewed"
"minecraft-review","exdeorum:sieve/soul_sand/diamond/gunpowder","minecraft:gunpowder","minecraft:soul_sand","allthecompressed:soul_sand_1x","allthecompressed:soul_sand_2x","soul_sand","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/soul_sand/diamond/gunpowder.json","unreviewed"
"minecraft-review","exdeorum:sieve/soul_sand/flint/gunpowder","minecraft:gunpowder","minecraft:soul_sand","allthecompressed:soul_sand_1x","allthecompressed:soul_sand_2x","soul_sand","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/soul_sand/flint/gunpowder.json","unreviewed"
"minecraft-review","exdeorum:sieve/soul_sand/golden/gunpowder","minecraft:gunpowder","minecraft:soul_sand","allthecompressed:soul_sand_1x","allthecompressed:soul_sand_2x","soul_sand","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/soul_sand/golden/gunpowder.json","unreviewed"
"minecraft-review","exdeorum:sieve/soul_sand/iron/gunpowder","minecraft:gunpowder","minecraft:soul_sand","allthecompressed:soul_sand_1x","allthecompressed:soul_sand_2x","soul_sand","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/soul_sand/iron/gunpowder.json","unreviewed"
"minecraft-review","exdeorum:sieve/soul_sand/netherite/gunpowder","minecraft:gunpowder","minecraft:soul_sand","allthecompressed:soul_sand_1x","allthecompressed:soul_sand_2x","soul_sand","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/soul_sand/netherite/gunpowder.json","unreviewed"
"minecraft-review","exdeorum:sieve/soul_sand/string/gunpowder","minecraft:gunpowder","minecraft:soul_sand","allthecompressed:soul_sand_1x","allthecompressed:soul_sand_2x","soul_sand","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/soul_sand/string/gunpowder.json","unreviewed"
"minecraft-review","create:compacting/ice","minecraft:ice","minecraft:snow_block","allthecompressed:snow_1x","allthecompressed:snow_2x","snow","create-1.21.1-6.0.10.jar","data/create/recipe/compacting/ice.json","unreviewed"
"minecraft-review","create:haunting/infested_deepslate","minecraft:infested_deepslate","minecraft:deepslate","allthecompressed:deepslate_1x","allthecompressed:deepslate_2x","deepslate","create-1.21.1-6.0.10.jar","data/create/recipe/haunting/infested_deepslate.json","unreviewed"
"minecraft-review","create:haunting/infested_stone","minecraft:infested_stone","minecraft:stone","allthecompressed:stone_1x","allthecompressed:stone_2x","stone","create-1.21.1-6.0.10.jar","data/create/recipe/haunting/infested_stone.json","unreviewed"
"minecraft-review","quark:tweaks/blasting/raw_iron_block_blast","minecraft:iron_block","minecraft:raw_iron_block","allthecompressed:raw_iron_block_1x","allthecompressed:raw_iron_block_2x","raw_iron_block","Quark-4.1-482.jar","data/quark/recipe/tweaks/blasting/raw_iron_block_blast.json","unreviewed"
"minecraft-review","quark:tweaks/smelting/raw_iron_block_smelt","minecraft:iron_block","minecraft:raw_iron_block","allthecompressed:raw_iron_block_1x","allthecompressed:raw_iron_block_2x","raw_iron_block","Quark-4.1-482.jar","data/quark/recipe/tweaks/smelting/raw_iron_block_smelt.json","unreviewed"
"minecraft-review","create:crushing/tuff","minecraft:iron_nugget","minecraft:tuff","allthecompressed:tuff_1x","allthecompressed:tuff_2x","tuff","create-1.21.1-6.0.10.jar","data/create/recipe/crushing/tuff.json","unreviewed"
"minecraft-review","create:splashing/gravel","minecraft:iron_nugget","minecraft:gravel","allthecompressed:gravel_1x","allthecompressed:gravel_2x","gravel","create-1.21.1-6.0.10.jar","data/create/recipe/splashing/gravel.json","unreviewed"
"minecraft-review","exdeorum:sieve/dirt/golden/iron_nugget","minecraft:iron_nugget","minecraft:dirt","allthecompressed:dirt_1x","allthecompressed:dirt_2x","dirt","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/dirt/golden/iron_nugget.json","unreviewed"
"minecraft-review","exdeorum:sieve/dirt/iron/iron_nugget","minecraft:iron_nugget","minecraft:dirt","allthecompressed:dirt_1x","allthecompressed:dirt_2x","dirt","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/dirt/iron/iron_nugget.json","unreviewed"
"minecraft-review","exdeorum:sieve/dust/iron/iron_nugget","minecraft:iron_nugget","exdeorum:dust","allthecompressed:dust_1x","allthecompressed:dust_2x","dust","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/dust/iron/iron_nugget.json","unreviewed"
"minecraft-review","exdeorum:sieve/dust/netherite/iron_nugget","minecraft:iron_nugget","exdeorum:dust","allthecompressed:dust_1x","allthecompressed:dust_2x","dust","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/dust/netherite/iron_nugget.json","unreviewed"
"minecraft-review","exdeorum:sieve/sand/diamond/iron_nugget","minecraft:iron_nugget","minecraft:sand","allthecompressed:sand_1x","allthecompressed:sand_2x","sand","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/sand/diamond/iron_nugget.json","unreviewed"
"minecraft-review","exdeorum:sieve/sand/flint/iron_nugget","minecraft:iron_nugget","minecraft:sand","allthecompressed:sand_1x","allthecompressed:sand_2x","sand","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/sand/flint/iron_nugget.json","unreviewed"
"minecraft-review","exdeorum:sieve/sand/golden/iron_nugget","minecraft:iron_nugget","minecraft:sand","allthecompressed:sand_1x","allthecompressed:sand_2x","sand","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/sand/golden/iron_nugget.json","unreviewed"
"minecraft-review","exdeorum:sieve/sand/iron/iron_nugget","minecraft:iron_nugget","minecraft:sand","allthecompressed:sand_1x","allthecompressed:sand_2x","sand","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/sand/iron/iron_nugget.json","unreviewed"
"minecraft-review","exdeorum:sieve/sand/netherite/iron_nugget","minecraft:iron_nugget","minecraft:sand","allthecompressed:sand_1x","allthecompressed:sand_2x","sand","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/sand/netherite/iron_nugget.json","unreviewed"
"minecraft-review","exdeorum:sieve/sand/string/iron_nugget","minecraft:iron_nugget","minecraft:sand","allthecompressed:sand_1x","allthecompressed:sand_2x","sand","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/sand/string/iron_nugget.json","unreviewed"
"minecraft-review","exdeorum:sieve/moss_block/diamond/jungle_sapling","minecraft:jungle_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/diamond/jungle_sapling.json","unreviewed"
"minecraft-review","exdeorum:sieve/moss_block/flint/jungle_sapling","minecraft:jungle_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/flint/jungle_sapling.json","unreviewed"
"minecraft-review","exdeorum:sieve/moss_block/golden/jungle_sapling","minecraft:jungle_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/golden/jungle_sapling.json","unreviewed"
"minecraft-review","exdeorum:sieve/moss_block/iron/jungle_sapling","minecraft:jungle_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/iron/jungle_sapling.json","unreviewed"
"minecraft-review","exdeorum:sieve/moss_block/netherite/jungle_sapling","minecraft:jungle_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/netherite/jungle_sapling.json","unreviewed"
"minecraft-review","exdeorum:sieve/moss_block/string/jungle_sapling","minecraft:jungle_sapling","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/string/jungle_sapling.json","unreviewed"
"minecraft-review","exdeorum:sieve/sand/golden/kelp","minecraft:kelp","minecraft:sand","allthecompressed:sand_1x","allthecompressed:sand_2x","sand","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/sand/golden/kelp.json","unreviewed"
"minecraft-review","exdeorum:sieve/sand/iron/kelp","minecraft:kelp","minecraft:sand","allthecompressed:sand_1x","allthecompressed:sand_2x","sand","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/sand/iron/kelp.json","unreviewed"
"minecraft-review","exdeorum:sieve/sand/netherite/kelp","minecraft:kelp","minecraft:sand","allthecompressed:sand_1x","allthecompressed:sand_2x","sand","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/sand/netherite/kelp.json","unreviewed"
"minecraft-review","exdeorum:sieve/sand/string/kelp","minecraft:kelp","minecraft:sand","allthecompressed:sand_1x","allthecompressed:sand_2x","sand","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/sand/string/kelp.json","unreviewed"
"minecraft-review","exdeorum:sieve/crushed_deepslate/diamond/lapis_lazuli","minecraft:lapis_lazuli","exdeorum:crushed_deepslate","allthecompressed:crushed_deepslate_1x","allthecompressed:crushed_deepslate_2x","crushed_deepslate","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/crushed_deepslate/diamond/lapis_lazuli.json","unreviewed"
"minecraft-review","exdeorum:sieve/crushed_deepslate/flint/lapis_lazuli","minecraft:lapis_lazuli","exdeorum:crushed_deepslate","allthecompressed:crushed_deepslate_1x","allthecompressed:crushed_deepslate_2x","crushed_deepslate","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/crushed_deepslate/flint/lapis_lazuli.json","unreviewed"
"minecraft-review","exdeorum:sieve/crushed_deepslate/golden/lapis_lazuli","minecraft:lapis_lazuli","exdeorum:crushed_deepslate","allthecompressed:crushed_deepslate_1x","allthecompressed:crushed_deepslate_2x","crushed_deepslate","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/crushed_deepslate/golden/lapis_lazuli.json","unreviewed"
"minecraft-review","exdeorum:sieve/crushed_deepslate/iron/lapis_lazuli","minecraft:lapis_lazuli","exdeorum:crushed_deepslate","allthecompressed:crushed_deepslate_1x","allthecompressed:crushed_deepslate_2x","crushed_deepslate","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/crushed_deepslate/iron/lapis_lazuli.json","unreviewed"
"minecraft-review","exdeorum:sieve/crushed_deepslate/netherite/lapis_lazuli","minecraft:lapis_lazuli","exdeorum:crushed_deepslate","allthecompressed:crushed_deepslate_1x","allthecompressed:crushed_deepslate_2x","crushed_deepslate","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/crushed_deepslate/netherite/lapis_lazuli.json","unreviewed"
"minecraft-review","exdeorum:sieve/crushed_deepslate/string/lapis_lazuli","minecraft:lapis_lazuli","exdeorum:crushed_deepslate","allthecompressed:crushed_deepslate_1x","allthecompressed:crushed_deepslate_2x","crushed_deepslate","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/crushed_deepslate/string/lapis_lazuli.json","unreviewed"
"minecraft-review","exdeorum:sieve/gravel/diamond/lapis_lazuli","minecraft:lapis_lazuli","minecraft:gravel","allthecompressed:gravel_1x","allthecompressed:gravel_2x","gravel","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/gravel/diamond/lapis_lazuli.json","unreviewed"
"minecraft-review","exdeorum:sieve/gravel/flint/lapis_lazuli","minecraft:lapis_lazuli","minecraft:gravel","allthecompressed:gravel_1x","allthecompressed:gravel_2x","gravel","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/gravel/flint/lapis_lazuli.json","unreviewed"
"minecraft-review","exdeorum:sieve/gravel/golden/lapis_lazuli","minecraft:lapis_lazuli","minecraft:gravel","allthecompressed:gravel_1x","allthecompressed:gravel_2x","gravel","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/gravel/golden/lapis_lazuli.json","unreviewed"
"minecraft-review","exdeorum:sieve/gravel/iron/lapis_lazuli","minecraft:lapis_lazuli","minecraft:gravel","allthecompressed:gravel_1x","allthecompressed:gravel_2x","gravel","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/gravel/iron/lapis_lazuli.json","unreviewed"
"minecraft-review","exdeorum:sieve/gravel/netherite/lapis_lazuli","minecraft:lapis_lazuli","minecraft:gravel","allthecompressed:gravel_1x","allthecompressed:gravel_2x","gravel","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/gravel/netherite/lapis_lazuli.json","unreviewed"
"minecraft-review","exdeorum:sieve/gravel/string/lapis_lazuli","minecraft:lapis_lazuli","minecraft:gravel","allthecompressed:gravel_1x","allthecompressed:gravel_2x","gravel","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/gravel/string/lapis_lazuli.json","unreviewed"
"minecraft-review","exdeorum:sieve/moss_block/flint/lily_pad","minecraft:lily_pad","minecraft:moss_block","allthecompressed:moss_block_1x","allthecompressed:moss_block_2x","moss_block","Infinite Domain override","kubejs/data/exdeorum/recipe/sieve/moss_block/flint/lily_pad.json","unreviewed"
