era,objective_item,recipe_id,meaningful_foreign_namespaces,integration_depth,target_depth,status,acquisition_class,source
3,createreautomated:infinite_iron_node,createreautomated:mechanical_crafting/infinite_iron_node,,0,1,SHALLOW,STATIC_JSON_RECIPE,data/createreautomated/recipe/mechanical_crafting/infinite_iron_node.json
3,createreautomated:iron_bit,createreautomated:advanced_extracting/iron_bits,,0,1,SHALLOW,STATIC_JSON_RECIPE,data/createreautomated/recipe/advanced_extracting/iron_bits.json
3,createreautomated:iron_node,,,0,1,NO_STATIC_JSON_RECIPE,NATURAL_RESOURCE_OR_DROP,
3,createreautomated:netherite_drill,createreautomated:netherite_drill_upgrade,,0,1,SHALLOW,STATIC_JSON_RECIPE,data/createreautomated/recipe/netherite_drill_upgrade.json
3,createreautomated:quartz_bit,createreautomated:advanced_extracting/quartz_bits,,0,1,SHALLOW,STATIC_JSON_RECIPE,data/createreautomated/recipe/advanced_extracting/quartz_bits.json
3,createreautomated:stabilizer,createreautomated:stabilizer,,0,1,SHALLOW,STATIC_JSON_RECIPE,data/createreautomated/recipe/stabilizer.json
3,createreautomated:unbaked_diamond,createreautomated:sequenced_assembly/unbaked_diamond_from_bits,,0,1,SHALLOW,STATIC_JSON_RECIPE,data/createreautomated/recipe/sequenced_assembly/unbaked_diamond_from_bits.json
3,createreautomated:zinc_bit,createreautomated:advanced_extracting/zinc_bits,,0,1,SHALLOW,STATIC_JSON_RECIPE,data/createreautomated/recipe/advanced_extracting/zinc_bits.json
3,createreautomatedtraces:trace_finder,createreautomatedtraces:trace_finder,create,1,1,DEPTH_OK,STATIC_JSON_RECIPE,data/createreautomatedtraces/recipe/trace_finder.json
3,farmersdelight:vegetable_soup,farmersdelight:cooking/vegetable_soup,,0,1,SHALLOW,STATIC_JSON_RECIPE,data/farmersdelight/recipe/cooking/vegetable_soup.json
3,kubejs:chemical_foundation_core,infinite_domain:era_3/foundation_core_from_a,tfmg,1,1,DEPTH_OK,STATIC_JSON_RECIPE,kubejs/data/infinite_domain/recipe/era_3/foundation_core_from_a.json
3,kubejs:conditioned_nickel_mineral,,,0,1,NO_STATIC_JSON_RECIPE,KUBEJS_GENERATED_MINERAL_PROCESSING,
3,kubejs:era3_exploration_contribution,infinite_domain:era_3/c_contribution,createdieselgenerators;petrochem,2,1,DEPTH_OK,STATIC_JSON_RECIPE,kubejs/data/infinite_domain/recipe/era_3/c_contribution.json
3,kubejs:era3_farming_contribution,infinite_domain:era_3/b_contribution,createdieselgenerators;tfmg,2,1,DEPTH_OK,STATIC_JSON_RECIPE,kubejs/data/infinite_domain/recipe/era_3/b_contribution.json
3,kubejs:era3_mining_contribution,infinite_domain:era_3/a_contribution,petrochem,1,1,DEPTH_OK,STATIC_JSON_RECIPE,kubejs/data/infinite_domain/recipe/era_3/a_contribution.json
3,kubejs:fermented_acid_wash_bucket,,,0,1,NO_STATIC_JSON_RECIPE,FLUID_CONTAINER,
3,kubejs:fermented_mash,,,0,1,NO_STATIC_JSON_RECIPE,KUBEJS_DYNAMIC_OR_SCRIPTED,
3,kubejs:precipitated_nickel_concentrate,,,0,1,NO_STATIC_JSON_RECIPE,KUBEJS_GENERATED_MINERAL_PROCESSING,
3,minecraft:diamond,create:crushing/deepslate_diamond_ore,,0,1,SHALLOW,STATIC_JSON_RECIPE,data/create/recipe/crushing/deepslate_diamond_ore.json
3,minecraft:diamond_pickaxe,minecraft:diamond_pickaxe,quark,1,1,DEPTH_OK,STATIC_JSON_RECIPE,kubejs/data/minecraft/recipe/diamond_pickaxe.json
3,minecraft:map,minecraft:map,kubejs,1,1,DEPTH_OK,STATIC_JSON_RECIPE,kubejs/data/minecraft/recipe/map.json
3,minecraft:slime_ball,create_ultimate_factory:splashing_magma_cream,,0,1,SHALLOW,STATIC_JSON_RECIPE,data/create_ultimate_factory/recipe/splashing_magma_cream.json
3,minecraft:sugar,create:milling/sugar_cane,,0,1,SHALLOW,STATIC_JSON_RECIPE,data/create/recipe/milling/sugar_cane.json
3,numismatics:cog,,,0,1,NO_STATIC_JSON_RECIPE,QUEST_REWARD,
3,numismatics:crown,,,0,1,NO_STATIC_JSON_RECIPE,QUEST_REWARD,
3,petrochem:desalted_oil_bucket,,,0,1,NO_STATIC_JSON_RECIPE,FLUID_CONTAINER,
3,petrochem:diesel_bucket,,,0,1,NO_STATIC_JSON_RECIPE,FLUID_CONTAINER,
3,petrochem:distillation_controller,petrochem:crafting/null/distillation_controller,create;tfmg,2,1,DEPTH_OK,STATIC_JSON_RECIPE,kubejs/data/petrochem/recipe/crafting/null/distillation_controller.json
3,petrochem:distillation_output,petrochem:crafting/null/distillation_output,,0,1,SHALLOW,STATIC_JSON_RECIPE,data/petrochem/recipe/crafting/null/distillation_output.json
3,petrochem:heavy_diesel_bucket,,,0,1,NO_STATIC_JSON_RECIPE,FLUID_CONTAINER,
3,petrochem:kerosene_bucket,,,0,1,NO_STATIC_JSON_RECIPE,FLUID_CONTAINER,
3,petrochem:lubricant_bucket,,,0,1,NO_STATIC_JSON_RECIPE,FLUID_CONTAINER,
3,petrochem:oil_bucket,,,0,1,NO_STATIC_JSON_RECIPE,FLUID_CONTAINER,
3,petrochem:pumpjack_arm,petrochem:mechanical_crafting/pumpjack_arm,create,1,1,DEPTH_OK,STATIC_JSON_RECIPE,data/petrochem/recipe/mechanical_crafting/pumpjack_arm.json
3,petrochem:pumpjack_well,petrochem:crafting/null/pumpjack_well,create;createdieselgenerators;tfmg,3,1,DEPTH_OK,STATIC_JSON_RECIPE,kubejs/data/petrochem/recipe/crafting/null/pumpjack_well.json
3,petrochem:steel_fluid_tank,petrochem:crafting/null/steel_fluid_tank,,0,1,SHALLOW,STATIC_JSON_RECIPE,data/petrochem/recipe/crafting/null/steel_fluid_tank.json
3,petrochem:steel_pump,petrochem:crafting/null/steel_pump,create,1,1,DEPTH_OK,STATIC_JSON_RECIPE,data/petrochem/recipe/crafting/null/steel_pump.json
3,petrochem:sulfur_dust,infinite_domain:sulfur/immersive_engineering_to_petrochem,immersiveengineering,1,1,DEPTH_OK,STATIC_JSON_RECIPE,kubejs/data/infinite_domain/recipe/sulfur/immersive_engineering_to_petrochem.json
3,petrochem:sulfuric_acid_bucket,,,0,1,NO_STATIC_JSON_RECIPE,KUBEJS_DYNAMIC_OR_SCRIPTED,
3,tfmg:engine_controller,tfmg:mechanical_crafting/engine_controller,create,1,1,DEPTH_OK,STATIC_JSON_RECIPE,data/tfmg/recipe/mechanical_crafting/engine_controller.json
3,tfmg:nickel_nugget,tfmg:crafting/materials/nickel_nugget_from_decompacting,,0,1,SHALLOW,STATIC_JSON_RECIPE,data/tfmg/recipe/crafting/materials/nickel_nugget_from_decompacting.json
3,tfmg:plastic_sheet,tfmg:casting/plastic_sheet,,0,1,SHALLOW,STATIC_JSON_RECIPE,data/tfmg/recipe/casting/plastic_sheet.json
3,tfmg:rubber_sheet,tfmg:vat_machine_recipe/rubber,,0,1,SHALLOW,STATIC_JSON_RECIPE,data/tfmg/recipe/vat_machine_recipe/rubber.json
3,tfmg:steel_chemical_vat,tfmg:crafting/materials/steel_chemical_vat,create;petrochem,2,1,DEPTH_OK,STATIC_JSON_RECIPE,kubejs/data/tfmg/recipe/crafting/materials/steel_chemical_vat.json
3,tfmg:steel_pipe,tfmg:crafting/materials/steel_pipe,createbigcannons,1,1,DEPTH_OK,STATIC_JSON_RECIPE,kubejs/data/tfmg/recipe/crafting/materials/steel_pipe.json
4,ae2:energy_acceptor,ae2:network/blocks/energy_energy_acceptor,create_new_age;powergrid;tfmg,3,2,DEPTH_OK,STATIC_JSON_RECIPE,kubejs/data/ae2/recipe/network/blocks/energy_energy_acceptor.json
4,create_new_age:advanced_energiser,create_new_age:shaped/advanced_energiser,ae2;create;powergrid,3,2,DEPTH_OK,STATIC_JSON_RECIPE,kubejs/data/create_new_age/recipe/shaped/advanced_energiser.json
4,create_new_age:basic_motor,create_new_age:shaped/basic_motor,create;tfmg,2,2,DEPTH_OK,STATIC_JSON_RECIPE,kubejs/data/create_new_age/recipe/shaped/basic_motor.json
4,create_new_age:copper_circuit,create_new_age:deploying/copper_circuit,,0,2,SHALLOW,STATIC_JSON_RECIPE,data/create_new_age/recipe/deploying/copper_circuit.json
4,create_new_age:copper_wire,create_new_age:cutting/copper_wire,,0,2,SHALLOW,STATIC_JSON_RECIPE,data/create_new_age/recipe/cutting/copper_wire.json
4,create_new_age:copper_wire_block,create_new_age:shaped/copper_wire_block,,0,2,SHALLOW,STATIC_JSON_RECIPE,data/create_new_age/recipe/shaped/copper_wire_block.json
4,create_new_age:generator_coil,create_new_age:shaped/generator_coil,create,1,2,SHALLOW,STATIC_JSON_RECIPE,kubejs/data/create_new_age/recipe/shaped/generator_coil.json
4,create_new_age:heater,create_new_age:shaped/heater,create,1,2,SHALLOW,STATIC_JSON_RECIPE,kubejs/data/create_new_age/recipe/shaped/heater.json
4,create_new_age:layered_magnet,create_new_age:shaped/layered_magnet,,0,2,SHALLOW,STATIC_JSON_RECIPE,data/create_new_age/recipe/shaped/layered_magnet.json
4,create_new_age:overcharged_iron_wire,create_new_age:cutting/overcharged_iron_wire,,0,2,SHALLOW,STATIC_JSON_RECIPE,data/create_new_age/recipe/cutting/overcharged_iron_wire.json
4,kubejs:electrical_foundation_core,infinite_domain:era_4/foundation_core_from_a,powergrid,1,2,SHALLOW,STATIC_JSON_RECIPE,kubejs/data/infinite_domain/recipe/era_4/foundation_core_from_a.json
4,kubejs:era4_exploration_contribution,infinite_domain:era_4/c_contribution,powergrid,1,2,SHALLOW,STATIC_JSON_RECIPE,kubejs/data/infinite_domain/recipe/era_4/c_contribution.json
4,kubejs:era4_farming_contribution,infinite_domain:era_4/b_contribution,create_new_age;oritech;wastelands,3,2,DEPTH_OK,STATIC_JSON_RECIPE,kubejs/data/infinite_domain/recipe/era_4/b_contribution.json
4,kubejs:era4_mining_contribution,infinite_domain:era_4/a_contribution,create_new_age;powergrid,2,2,DEPTH_OK,STATIC_JSON_RECIPE,kubejs/data/infinite_domain/recipe/era_4/a_contribution.json
4,kubejs:high_grade_electrum_concentrate,,,0,2,NO_STATIC_JSON_RECIPE,KUBEJS_GENERATED_MINERAL_PROCESSING,
4,kubejs:precipitated_electrum_concentrate,,,0,2,NO_STATIC_JSON_RECIPE,KUBEJS_GENERATED_MINERAL_PROCESSING,
4,kubejs:pressed_seed_cake,,,0,2,NO_STATIC_JSON_RECIPE,KUBEJS_DYNAMIC_OR_SCRIPTED,
4,kubejs:saponified_collector_bucket,,,0,2,NO_STATIC_JSON_RECIPE,FLUID_CONTAINER,
4,minecraft:beetroot_seeds,create:milling/beetroot,,0,2,SHALLOW,STATIC_JSON_RECIPE,data/create/recipe/milling/beetroot.json
4,minecraft:copper_block,allthecompressed:decompress/copper_block_1x,,0,2,SHALLOW,STATIC_JSON_RECIPE,data/allthecompressed/recipe/decompress/copper_block_1x.json
4,minecraft:golden_carrot,exdeorum:sieve/dirt/golden/golden_carrot,,0,2,SHALLOW,STATIC_JSON_RECIPE,kubejs/data/exdeorum/recipe/sieve/dirt/golden/golden_carrot.json
4,minecraft:hay_block,allthecompressed:decompress/hay_block_1x,,0,2,SHALLOW,STATIC_JSON_RECIPE,data/allthecompressed/recipe/decompress/hay_block_1x.json
4,minecraft:water_bucket,,,0,2,NO_STATIC_JSON_RECIPE,FLUID_CONTAINER,
4,more_ores_more_gems:electrum_nugget,more_ores_more_gems:make_electrum_nugget,,0,2,SHALLOW,STATIC_JSON_RECIPE,data/more_ores_more_gems/recipe/make_electrum_nugget.json
4,more_ores_more_gems:electrum_pickaxe,more_ores_more_gems:electrum_pickaxe_recipe,,0,2,SHALLOW,STATIC_JSON_RECIPE,kubejs/data/more_ores_more_gems/recipe/electrum_pickaxe_recipe.json
4,oritech:bio_generator_block,oritech:crafting/biogen,,0,2,SHALLOW,STATIC_JSON_RECIPE,data/oritech/recipe/crafting/biogen.json
4,powergrid:battery,powergrid:sequenced_assembly/battery,,0,2,SHALLOW,STATIC_JSON_RECIPE,data/powergrid/recipe/sequenced_assembly/battery.json
4,powergrid:circuit_board,,,0,2,NO_STATIC_JSON_RECIPE,KUBEJS_DYNAMIC_OR_SCRIPTED,
4,powergrid:circuit_design_table,powergrid:crafting/circuit_design_table,create;create_new_age;petrochem,3,2,DEPTH_OK,STATIC_JSON_RECIPE,kubejs/data/powergrid/recipe/crafting/circuit_design_table.json
4,powergrid:heavy_wire_connector,powergrid:crafting/heavy_wire_connector,,0,2,SHALLOW,STATIC_JSON_RECIPE,kubejs/data/powergrid/recipe/crafting/heavy_wire_connector.json
4,powergrid:hv_switch,powergrid:crafting/hv_switch,create,1,2,SHALLOW,STATIC_JSON_RECIPE,data/powergrid/recipe/crafting/hv_switch.json
4,powergrid:insulated_copper_wire,powergrid:crafting/insulated_copper_wire,,0,2,SHALLOW,STATIC_JSON_RECIPE,data/powergrid/recipe/crafting/insulated_copper_wire.json
4,powergrid:multimeter,powergrid:crafting/multimeter,,0,2,SHALLOW,STATIC_JSON_RECIPE,data/powergrid/recipe/crafting/multimeter.json
4,powergrid:mv_switch,powergrid:crafting/mv_switch,create,1,2,SHALLOW,STATIC_JSON_RECIPE,data/powergrid/recipe/crafting/mv_switch.json
4,powergrid:portable_battery,powergrid:crafting/portable_battery,,0,2,SHALLOW,STATIC_JSON_RECIPE,data/powergrid/recipe/crafting/portable_battery.json
4,powergrid:transformer_core,powergrid:sequenced_assembly/transformer_core,,0,2,SHALLOW,STATIC_JSON_RECIPE,data/powergrid/recipe/sequenced_assembly/transformer_core.json
4,powergrid:wire_connector,powergrid:crafting/wire_connector,create,1,2,SHALLOW,STATIC_JSON_RECIPE,kubejs/data/powergrid/recipe/crafting/wire_connector.json
4,wastelands:canned_food,infinite_domain:sieve/hazardous_salvage/scrap_pile/diamond/canned_food,,0,2,SHALLOW,STATIC_JSON_RECIPE,kubejs/data/infinite_domain/recipe/sieve/hazardous_salvage/scrap_pile/diamond/canned_food.json
5,ae2:certus_quartz_crystal,ae2:misc/deconstruction_certus_quartz_block,,0,2,SHALLOW,STATIC_JSON_RECIPE,data/ae2/recipe/misc/deconstruction_certus_quartz_block.json
5,ae2:crafting_terminal,ae2:network/parts/terminals_crafting,create;oritech;powergrid,3,2,DEPTH_OK,STATIC_JSON_RECIPE,kubejs/data/ae2/recipe/network/parts/terminals_crafting.json
5,ae2:engineering_processor,ae2lt:overload_processing/ae2_engineering_processor,,0,2,SHALLOW,STATIC_JSON_RECIPE,data/ae2lt/recipe/overload_processing/ae2_engineering_processor.json
5,ae2:engineering_processor_press,infinite_domain:technology_reconstruction/engineering_processor_press,more_ores_more_gems;oritech,2,2,DEPTH_OK,STATIC_JSON_RECIPE,kubejs/data/infinite_domain/recipe/technology_reconstruction/engineering_processor_press.json
5,ae2:inscriber,ae2:network/blocks/inscribers,create;create_new_age;powergrid,3,2,DEPTH_OK,STATIC_JSON_RECIPE,kubejs/data/ae2/recipe/network/blocks/inscribers.json
5,ae2:item_storage_cell_1k,ae2:network/cells/item_storage_cell_1k,,0,2,SHALLOW,STATIC_JSON_RECIPE,kubejs/data/ae2/recipe/network/cells/item_storage_cell_1k.json
5,ae2:logic_processor,ae2lt:overload_processing/ae2_logic_processor,,0,2,SHALLOW,STATIC_JSON_RECIPE,data/ae2lt/recipe/overload_processing/ae2_logic_processor.json
5,ae2:molecular_assembler,ae2:network/crafting/molecular_assembler,create_new_age;oritech;powergrid,3,2,DEPTH_OK,STATIC_JSON_RECIPE,kubejs/data/ae2/recipe/network/crafting/molecular_assembler.json
5,ae2:pattern_provider,ae2:network/blocks/pattern_providers_interface,create_new_age;oritech;powergrid,3,2,DEPTH_OK,STATIC_JSON_RECIPE,kubejs/data/ae2/recipe/network/blocks/pattern_providers_interface.json
5,create:mechanical_harvester,create:crafting/kinetics/mechanical_harvester,,0,2,SHALLOW,STATIC_JSON_RECIPE,kubejs/data/create/recipe/crafting/kinetics/mechanical_harvester.json
5,create:mechanical_plough,create:crafting/kinetics/mechanical_plough,,0,2,SHALLOW,STATIC_JSON_RECIPE,kubejs/data/create/recipe/crafting/kinetics/mechanical_plough.json
5,createcybernetics:basecyberware_cybereyes,createcybernetics:basecyberware_cybereyes,,0,2,SHALLOW,STATIC_JSON_RECIPE,data/createcybernetics/recipe/basecyberware_cybereyes.json
5,createcybernetics:surgery_table,createcybernetics:create_surgery_table,ae2;oritech;powergrid,3,2,DEPTH_OK,STATIC_JSON_RECIPE,kubejs/data/createcybernetics/recipe/create_surgery_table.json
5,cyber_ware_port:component_titanium,cyber_ware_port:bone_upgrades_bonebattery_engineering,,0,2,SHALLOW,STATIC_JSON_RECIPE,data/cyber_ware_port/recipe/bone_upgrades_bonebattery_engineering.json
5,cyber_ware_port:scanner,cyber_ware_port:scanner,,0,2,SHALLOW,STATIC_JSON_RECIPE,kubejs/data/cyber_ware_port/recipe/scanner.json
5,farmersdelight:wheat_dough,farmersdelight:wheat_dough_from_egg,,0,2,SHALLOW,STATIC_JSON_RECIPE,data/farmersdelight/recipe/wheat_dough_from_egg.json
5,kubejs:automation_foundation_core,infinite_domain:era_5/foundation_core_from_a,oritech,1,2,SHALLOW,STATIC_JSON_RECIPE,kubejs/data/infinite_domain/recipe/era_5/foundation_core_from_a.json
5,kubejs:era5_exploration_contribution,infinite_domain:era_5/c_contribution,ae2,1,2,SHALLOW,STATIC_JSON_RECIPE,kubejs/data/infinite_domain/recipe/era_5/c_contribution.json
5,kubejs:era5_farming_contribution,infinite_domain:era_5/b_contribution,create;oritech,2,2,DEPTH_OK,STATIC_JSON_RECIPE,kubejs/data/infinite_domain/recipe/era_5/b_contribution.json
5,kubejs:era5_mining_contribution,infinite_domain:era_5/a_contribution,oritech,1,2,SHALLOW,STATIC_JSON_RECIPE,kubejs/data/infinite_domain/recipe/era_5/a_contribution.json
5,kubejs:flocculating_solution_bucket,,,0,2,NO_STATIC_JSON_RECIPE,FLUID_CONTAINER,
5,kubejs:high_grade_titanium_concentrate,,,0,2,NO_STATIC_JSON_RECIPE,KUBEJS_GENERATED_MINERAL_PROCESSING,
5,kubejs:precipitated_titanium_concentrate,,,0,2,NO_STATIC_JSON_RECIPE,KUBEJS_GENERATED_MINERAL_PROCESSING,
5,kubejs:starch_pulp,,,0,2,NO_STATIC_JSON_RECIPE,KUBEJS_DYNAMIC_OR_SCRIPTED,
5,minecraft:bread,minecraft:bread,,0,2,SHALLOW,STATIC_JSON_RECIPE,data/minecraft/recipe/bread.json
5,minecraft:potato,exdeorum:sieve/dirt/diamond/potato,,0,2,SHALLOW,STATIC_JSON_RECIPE,kubejs/data/exdeorum/recipe/sieve/dirt/diamond/potato.json
5,more_ores_more_gems:titanium_nugget,more_ores_more_gems:make_nine_titanium_nugget,,0,2,SHALLOW,STATIC_JSON_RECIPE,data/more_ores_more_gems/recipe/make_nine_titanium_nugget.json
5,more_ores_more_gems:titanium_pickaxe,more_ores_more_gems:titanium_pickaxe_recipe,,0,2,SHALLOW,STATIC_JSON_RECIPE,kubejs/data/more_ores_more_gems/recipe/titanium_pickaxe_recipe.json
5,oritech:assembler_block,oritech:crafting/assembler,ae2;create_new_age;powergrid,3,2,DEPTH_OK,STATIC_JSON_RECIPE,kubejs/data/oritech/recipe/crafting/assembler.json
5,oritech:bio_generator_block,oritech:crafting/biogen,,0,2,SHALLOW,STATIC_JSON_RECIPE,data/oritech/recipe/crafting/biogen.json
5,oritech:centrifuge_block,oritech:crafting/centrifuge,ae2;create_new_age;powergrid,3,2,DEPTH_OK,STATIC_JSON_RECIPE,kubejs/data/oritech/recipe/crafting/centrifuge.json
5,oritech:large_storage_block,oritech:crafting/bigstorage,createbigcannons,1,2,SHALLOW,STATIC_JSON_RECIPE,kubejs/data/oritech/recipe/crafting/bigstorage.json
5,oritech:laser_arm_block,oritech:crafting/laserarm,more_ores_more_gems,1,2,SHALLOW,STATIC_JSON_RECIPE,kubejs/data/oritech/recipe/crafting/laserarm.json
5,oritech:machine_core_1,oritech:crafting/core1,,0,2,SHALLOW,STATIC_JSON_RECIPE,data/oritech/recipe/crafting/core1.json
5,oritech:machine_core_3,oritech:crafting/core3,,0,2,SHALLOW,STATIC_JSON_RECIPE,kubejs/data/oritech/recipe/crafting/core3.json
5,oritech:machine_core_4,oritech:crafting/core4,,0,2,SHALLOW,STATIC_JSON_RECIPE,data/oritech/recipe/crafting/core4.json
5,oritech:machine_core_5,oritech:crafting/core5,,0,2,SHALLOW,STATIC_JSON_RECIPE,data/oritech/recipe/crafting/core5.json
5,oritech:machine_efficiency_addon,oritech:crafting/addon/eff,more_ores_more_gems,1,2,SHALLOW,STATIC_JSON_RECIPE,kubejs/data/oritech/recipe/crafting/addon/eff.json
5,oritech:pulverizer_block,oritech:crafting/pulverizer,bno,1,2,SHALLOW,STATIC_JSON_RECIPE,kubejs/data/oritech/recipe/crafting/pulverizer.json
5,sophisticatedstorage:stack_upgrade_tier_2,sophisticatedstorage:stack_upgrade_tier_2,,0,2,SHALLOW,STATIC_JSON_RECIPE,kubejs/data/sophisticatedstorage/recipe/stack_upgrade_tier_2.json
6,ae2lt:lightning_cell_component_i,ae2lt:lightning_simulation/lightning_storage_component_i,,0,3,SHALLOW,STATIC_JSON_RECIPE,data/ae2lt/recipe/lightning_simulation/lightning_storage_component_i.json
6,ae2lt:module_radiation_protection,ae2lt:lightning_assembly/module_radiation_protection,create_new_age;createnuclear;oritech,3,3,DEPTH_OK,STATIC_JSON_RECIPE,kubejs/data/ae2lt/recipe/lightning_assembly/module_radiation_protection.json
6,ae2lt:mysterious_cell,,,0,3,NO_STATIC_JSON_RECIPE,SPECIAL_MECHANIC,
6,createnuclear:black_anti_radiation_chestplate,createnuclear:crafting/items/armors/black_anti_radiation_chestplate,bno,1,3,SHALLOW,STATIC_JSON_RECIPE,kubejs/data/createnuclear/recipe/crafting/items/armors/black_anti_radiation_chestplate.json
6,createnuclear:black_anti_radiation_helmet,createnuclear:crafting/items/armors/black_anti_radiation_helmet,bno,1,3,SHALLOW,STATIC_JSON_RECIPE,kubejs/data/createnuclear/recipe/crafting/items/armors/black_anti_radiation_helmet.json
6,createnuclear:graphite_rod,createnuclear:mechanical_crafting/graphite_rod,,0,3,SHALLOW,STATIC_JSON_RECIPE,data/createnuclear/recipe/mechanical_crafting/graphite_rod.json
6,createnuclear:reactor_blueprint_item,createnuclear:shapeless/reactor_blueprint_item_clear,,0,3,SHALLOW,STATIC_JSON_RECIPE,data/createnuclear/recipe/shapeless/reactor_blueprint_item_clear.json
6,createnuclear:reactor_casing,createnuclear:item_application/reactor_casing_from_steel_and_brass_casing,create,1,3,SHALLOW,STATIC_JSON_RECIPE,data/createnuclear/recipe/item_application/reactor_casing_from_steel_and_brass_casing.json
6,createnuclear:reactor_controller,createnuclear:mechanical_crafting/reactor_controller,ae2;create_new_age;oritech,3,3,DEPTH_OK,STATIC_JSON_RECIPE,kubejs/data/createnuclear/recipe/mechanical_crafting/reactor_controller.json
6,createnuclear:reactor_cooler,createnuclear:mechanical_crafting/reactor_cooler,,0,3,SHALLOW,STATIC_JSON_RECIPE,data/createnuclear/recipe/mechanical_crafting/reactor_cooler.json
6,createnuclear:uranium_rod,createnuclear:mechanical_crafting/uranium_rod,,0,3,SHALLOW,STATIC_JSON_RECIPE,data/createnuclear/recipe/mechanical_crafting/uranium_rod.json
6,kubejs:atomic_foundation_core,infinite_domain:era_6/foundation_core_from_a,create_new_age,1,3,SHALLOW,STATIC_JSON_RECIPE,kubejs/data/infinite_domain/recipe/era_6/foundation_core_from_a.json
6,kubejs:chelating_broth_bucket,,,0,3,NO_STATIC_JSON_RECIPE,FLUID_CONTAINER,
6,kubejs:empty_fuel_cladding,,,0,3,NO_STATIC_JSON_RECIPE,KUBEJS_DYNAMIC_OR_SCRIPTED,
6,kubejs:era6_exploration_contribution,infinite_domain:era_6/c_contribution,ae2lt;createnuclear,2,3,SHALLOW,STATIC_JSON_RECIPE,kubejs/data/infinite_domain/recipe/era_6/c_contribution.json
6,kubejs:era6_farming_contribution,infinite_domain:era_6/b_contribution,wastelands,1,3,SHALLOW,STATIC_JSON_RECIPE,kubejs/data/infinite_domain/recipe/era_6/b_contribution.json
6,kubejs:era6_mining_contribution,infinite_domain:era_6/a_contribution,createnuclear,1,3,SHALLOW,STATIC_JSON_RECIPE,kubejs/data/infinite_domain/recipe/era_6/a_contribution.json
6,kubejs:fired_fuel_pellet,,,0,3,NO_STATIC_JSON_RECIPE,KUBEJS_DYNAMIC_OR_SCRIPTED,
6,kubejs:fuel_pellet_stack,,,0,3,NO_STATIC_JSON_RECIPE,KUBEJS_DYNAMIC_OR_SCRIPTED,
6,kubejs:green_fuel_pellet,,,0,3,NO_STATIC_JSON_RECIPE,KUBEJS_DYNAMIC_OR_SCRIPTED,
6,kubejs:high_grade_tungsten_concentrate,,,0,3,NO_STATIC_JSON_RECIPE,KUBEJS_GENERATED_MINERAL_PROCESSING,
6,kubejs:kelp_chelating_pulp,,,0,3,NO_STATIC_JSON_RECIPE,KUBEJS_DYNAMIC_OR_SCRIPTED,
6,kubejs:precipitated_tungsten_concentrate,,,0,3,NO_STATIC_JSON_RECIPE,KUBEJS_GENERATED_MINERAL_PROCESSING,
6,kubejs:purified_uranium_compound,,,0,3,NO_STATIC_JSON_RECIPE,KUBEJS_DYNAMIC_OR_SCRIPTED,
6,kubejs:uranium_bearing_fines,,,0,3,NO_STATIC_JSON_RECIPE,KUBEJS_DYNAMIC_OR_SCRIPTED,
6,kubejs:uranium_mineral_trace,,,0,3,NO_STATIC_JSON_RECIPE,KUBEJS_DYNAMIC_OR_SCRIPTED,
6,kubejs:washed_uranium_concentrate,,,0,3,NO_STATIC_JSON_RECIPE,KUBEJS_DYNAMIC_OR_SCRIPTED,
6,minecraft:golden_apple,exdeorum:sieve/dirt/netherite/golden_apple,,0,3,SHALLOW,STATIC_JSON_RECIPE,kubejs/data/exdeorum/recipe/sieve/dirt/netherite/golden_apple.json
6,minecraft:golden_carrot,exdeorum:sieve/dirt/golden/golden_carrot,,0,3,SHALLOW,STATIC_JSON_RECIPE,kubejs/data/exdeorum/recipe/sieve/dirt/golden/golden_carrot.json
6,minecraft:kelp,exdeorum:sieve/sand/golden/kelp,,0,3,SHALLOW,STATIC_JSON_RECIPE,kubejs/data/exdeorum/recipe/sieve/sand/golden/kelp.json
6,minecraft:recovery_compass,minecraft:recovery_compass,,0,3,SHALLOW,STATIC_JSON_RECIPE,data/minecraft/recipe/recovery_compass.json
6,more_ores_more_gems:tungsten_nugget,more_ores_more_gems:make_nine_tungsten_nugget,,0,3,SHALLOW,STATIC_JSON_RECIPE,data/more_ores_more_gems/recipe/make_nine_tungsten_nugget.json
6,more_ores_more_gems:uranium_pickaxe,more_ores_more_gems:uranium_pickaxe_recipe,,0,3,SHALLOW,STATIC_JSON_RECIPE,kubejs/data/more_ores_more_gems/recipe/uranium_pickaxe_recipe.json
6,oritech:advanced_battery,oritech:centrifuge/fluid/advbatteryacid,,0,3,SHALLOW,STATIC_JSON_RECIPE,data/oritech/recipe/centrifuge/fluid/advbatteryacid.json
6,oritech:reactor_controller,oritech:crafting/controller,ae2;create_new_age;createnuclear,3,3,DEPTH_OK,STATIC_JSON_RECIPE,kubejs/data/oritech/recipe/crafting/controller.json
6,wastelands:canned_food,infinite_domain:sieve/hazardous_salvage/scrap_pile/diamond/canned_food,,0,3,SHALLOW,STATIC_JSON_RECIPE,kubejs/data/infinite_domain/recipe/sieve/hazardous_salvage/scrap_pile/diamond/canned_food.json
6,wastelands:purified_water,infinite_domain:sieve/hazardous_salvage/scrap_pile/diamond/purified_water,,0,3,SHALLOW,STATIC_JSON_RECIPE,kubejs/data/infinite_domain/recipe/sieve/hazardous_salvage/scrap_pile/diamond/purified_water.json
