area,namespace,content_type,path,extension,bytes,sha256
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/dust/diamond/blaze_powder.json,.json,543,960cf91b800573bf7a8a9da367a37172bcc6dd76bafd3f4c3742d89a4f256f68
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/dust/diamond/bone_meal.json,.json,540,7a8273007d26c1ef1ff15fdf335c63345836e8e307916f65cd7acebe01fc8806
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/dust/diamond/certus_quartz_dust.json,.json,798,675e0fdf6de71b64595bc7838cb7ba9d4ae6e69c9dfb09f7fdc973e64455592e
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/dust/diamond/glowstone_dust.json,.json,546,84d00d2d108cdf575efd2122afa7a3fa4b139e5468c0b2cb0d748265551bfda7
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/dust/diamond/gold_nugget.json,.json,541,102fb4a1336fffa6675cb91848c2af0bc70de897bcd2db211a243d1e2c76e232
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/dust/diamond/grains_of_infinity.json,.json,805,dc4f100cd67ea326866b83fa7f29509d5899e550bc90a2e468e8c21144f07517
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/dust/diamond/gunpowder.json,.json,533,c7ddfc66cca20401f0fcdcd335bd12e58846f65790006a04a3b181869b4c0503
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/dust/diamond/redstone.json,.json,538,4fb5f9620980590885f2faab9e67f146029a77da5a896e72223096d3c9de6f96
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/dust/diamond/sky_dust.json,.json,788,63e4b6d05f70a079b1632aa3d01cac922a6c06af72254948862a741001058a6f
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/dust/flint/blaze_powder.json,.json,540,256a17526e4413d892fb74bb1edae2c1727b8a86d43b5b75e5e65c0c80999b00
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/dust/flint/bone_meal.json,.json,531,918122b163cf076c4de9ef61e9faa76435efb49a443862243af627d28ab5866f
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/dust/flint/certus_quartz_dust.json,.json,797,9e7e4ad7faaa132e56c799d01d8ff6ccd884a803392f654bf6d865b04a049873
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/dust/flint/glowstone_dust.json,.json,544,1e0a81290c50976ec27b74c833ea3e96bf7fcc7bbf9b978d13d6ef8b4e8ac30f
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/dust/flint/grains_of_infinity.json,.json,805,7b9945046c4eb28b8111d337d8a03bb10b891865b2efe7c8446337995cd29067
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/dust/flint/gunpowder.json,.json,539,dc75b0eca6f97e69fcd1de9982077de376efe8d582f210c73ce12d76e1796b5d
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/dust/flint/redstone.json,.json,538,2a4608a312df2861ab2c452bb9cfd99c0b96194e67d71f16a4fe0c7e4ef68341
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/dust/flint/sky_dust.json,.json,787,dff8ba05a7f3438e2e8d0a71864f745e4cb0230137ee0e3978ad6325c16f8a33
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/dust/golden/blaze_powder.json,.json,542,2f8db693e855c58b15b9a738511fde34229c0286bd2a274097cf0c90113f0909
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/dust/golden/bone_meal.json,.json,540,0a84712eb2e70b43de33f6e8d62dd8325358d60ecc2ab0ee1bc7637cc22a6043
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/dust/golden/certus_quartz_dust.json,.json,796,044253fe0a6729c602e518ff52cd1c7d993f333a25b66978f8c2ae14dd4e6ce1
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/dust/golden/glowstone_dust.json,.json,545,f7e35a983eacdc2fbe35c0ba9b56e7fd2f8c557977bb9f5ef64800dd28148459
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/dust/golden/gold_nugget.json,.json,534,23100db1985419802b9ac399506a9560ee764694e5d95527371466c113e00fe5
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/dust/golden/grains_of_infinity.json,.json,806,f5bec782a60ab970e271c852a2284f31ac65eac9335969594539a05d643ecffa
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/dust/golden/gunpowder.json,.json,540,d7131e18d0cca714505b006bd140e8092553cad0ecc91458c075b48b0c9fa398
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/dust/golden/raw_gold.json,.json,538,96a85585782c6450e7fdfae45c8a39a73c67eb687d3775e26619ebd2fb234cc4
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/dust/golden/redstone.json,.json,537,feec3665ae2c60be91fc80b3d7eb7f350ebe229eb501ee92af10d4d34660739a
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/dust/golden/sky_dust.json,.json,786,06304082c2b709ed24e6df98fa3678ec22b75afe7ff4a2c0e37df98c2493811f
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/dust/iron/blaze_powder.json,.json,541,90e510ea1acb77a6bcc5878f1bf5cc5646ecc113cfd1bd4bf20ed3b12203dd25
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/dust/iron/bone_meal.json,.json,536,abb13837f209a87287a6e8d0eb921de77bbc5ab4c981b46e84de6c829d530e93
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/dust/iron/certus_quartz_dust.json,.json,797,353311f689f55e32cdacf861e767fccaad3d85ba2c1633ea7b010da7481b434a
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/dust/iron/glowstone_dust.json,.json,543,079ec164039fe9f2f61ecbf90a5a44dd7d51e78e96936cd5f6169220c0660598
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/dust/iron/grains_of_infinity.json,.json,804,af693f480228d9aa4722560cf736195ea254b904ef01381fc2a098142d827f34
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/dust/iron/gunpowder.json,.json,530,01e2c203958c3b184567582bbbe5c1d3318d9a641f9d76e3a5c53a794d680708
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/dust/iron/iron_nugget.json,.json,539,0c602d3cbb935d7e8633011845d6984e8c0c7c86f55c01fe25337830c7804eba
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/dust/iron/redstone.json,.json,536,922c7b77072e1181da7eb907b313a4cd72f9d1398f24ddd406ed2f8169b6ae05
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/dust/iron/sky_dust.json,.json,787,077bf59e7306b57ff9ea7d15e4e3e5a9ed3a50a0992dceaebef5d0e822c00b85
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/dust/netherite/blaze_powder.json,.json,545,98deb9bad69447115c9f3141a17cb2ee66bbc8ca05ae31ea74db4b0ee567ef2d
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/dust/netherite/bone_meal.json,.json,543,1347339fb4c7c75312511e7ae9ae0cdf2d89cc6315731b8dea18f70d56fd6bed
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/dust/netherite/certus_quartz_dust.json,.json,801,c4a41a20563ca19279979e75d1eb70e83077b2c1ef69abfcef33c22b18f19c25
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/dust/netherite/glowstone_dust.json,.json,540,5bae8b9f9e014b5febce3c57bab21ab0d710815b56a7dbc0a54f4b33a7c909a3
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/dust/netherite/gold_nugget.json,.json,543,b218b34cc86a82d992cb325e6d6bf597116b59fb43d5c604d24bbbbd8ba7100b
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/dust/netherite/grains_of_infinity.json,.json,810,792754500bc508307fbcb6d31ef8ff7db26cfb60496c0ea1b75ef98d78530734
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/dust/netherite/gunpowder.json,.json,542,b6dc17f7b1c6d2d69a2999f295bb00fc9dfff1a6ffbed1b407f640203e0790ce
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/dust/netherite/iron_nugget.json,.json,543,0e23ea22d071bfe0cfb8b1563b9266b25a99a8aad5727eee3cc8c34d1366722f
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/dust/netherite/redstone.json,.json,541,6adf4256f862a1a3949a5fe97b5fe61862462650e537f65b2f1594ad67ebbd73
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/dust/netherite/sky_dust.json,.json,791,07747d9ec79131aee440543f24ca2c854333947b9430accd69b406fad844c909
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/dust/string/blaze_powder.json,.json,543,73ff4be01a7584771a9499b0855034118b870e7bd04197f0280cff6a8ad5c231
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/dust/string/bone_meal.json,.json,532,cebd6615964722199ad15d227a5c2945db2302ebae1afb43f0c28db72ccb0176
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/dust/string/certus_quartz_dust.json,.json,797,5fb9396437c2c26af50027157ea82f2f276fff8f1c672ffebf6fa9346ebbade6
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/dust/string/glowstone_dust.json,.json,543,06d528ba437d2dccbf4dc86d719356419718227043471f73eac9b60d1ff686b9
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/dust/string/grains_of_infinity.json,.json,805,1975d810a57258904c9e733e042af1dc79c3ee143a0161722e5c3f364162a90a
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/dust/string/gunpowder.json,.json,539,a718bf1c4417f32d5218a2dc83eb88b9f3544aa0c4d988b6f47a2fe6caa654c7
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/dust/string/redstone.json,.json,538,9e96ac8c802e40326939b0a9104fa7ff2ffe8b4421a3f75b634e3ea6fc7bc823
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/dust/string/sky_dust.json,.json,787,ba50c3b2b5bd94d33ec3dbbd1e0d061c65921ec3ff0458137fd9633a67e6c478
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/diamond/aluminum_ore_chunk.json,.json,1001,f110ac8d6319e9eb348d3a3a5ca7c12d672d35f41bcb4fadb947ca700fee3c3a
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/diamond/amethyst_shard.json,.json,547,7b383d0661e55b275e8ead06789320508ab8dd80d032d1df4be1ae7c8882d6e5
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/diamond/boron_ore_chunk.json,.json,996,f96f9765941baf5e91a2df62a5fd4daefcefebbad8782e62001cfebeaa87593f
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/diamond/coal.json,.json,537,c3f16ee54fa7df415d7aada34a52c720481b770a5b075f6190de7022c8890e2e
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/diamond/copper_ore_chunk.json,.json,549,914b13d53d228d7adf96d733f9742dc7758ddd8505e607472a1501c266bc24b8
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/diamond/deepslate_pebble.json,.json,541,5fd454facf39bd5b640ee6911da62315856e712a1cd7e19005d567c267d02d4b
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/diamond/diamond.json,.json,539,5a3c3a679005957917876ed7491f7ce3123c0c1927eca831ab7c00c2962f4c3e
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/diamond/emerald.json,.json,541,946c42e4c61458ed0b4065f1c2ed775bd6ac43dc63b646d8a103ba0239d1c630
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/diamond/flint.json,.json,539,f2e877358c8c1014ecb5730fb6ca8fc1b411a99d286983ef4fd87f4dfbd6ad2d
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/diamond/gold_ore_chunk.json,.json,545,bc5603d6a200f6ab47e7741e6ba9f0e0068e638dee5d106e28c9a77cbbc8d523
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/diamond/iridium_ore_chunk.json,.json,1001,41f40d9a11e2b7255982b73f63217373305f5ea1b16f52ac435db790f73e5100
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/diamond/iron_ore_chunk.json,.json,547,c7204767d55d7aa585837bad8471e6d5df03bdd362d5857438b90c7ef7cc0a2b
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/diamond/lapis_lazuli.json,.json,546,35740018e8faffb440067d7c0db981af08403dc893f0c4d898489ed45c6ae96a
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/diamond/lead_ore_chunk.json,.json,995,76e182ee7d8e0d67db10b650205a417c868a690231d34103fcf0c6d94859071c
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/diamond/magnesium_ore_chunk.json,.json,1006,213597b71ac2dc0cb60a6509237f35d9741db5df2d5b3919a826692e676b3a67
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/diamond/nickel_ore_chunk.json,.json,999,0cdcc68d8858faf46fa1bae7c2c07d6e0d67beaf69bbf0e9368553a0a64a1fe9
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/diamond/osmium_ore_chunk.json,.json,999,3ff6570eaad16d34a308bf50d2fa71a44ae88ec8c2a6495e80c86fcf9fdf09dc
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/diamond/silver_ore_chunk.json,.json,997,01ad1e203129f824db30c0c344e936aca5dbc402badd4f93375e03d2a5ac08aa
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/diamond/thorium_ore_chunk.json,.json,1001,dc86b27581fb855f83b47d79dac5fe01280abe36650c6609b206aceb26b2fbdf
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/diamond/tin_ore_chunk.json,.json,993,2342d189c7c01ddb995a483b206d310c66616072ce21c3773153d5140855ecd9
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/diamond/zinc_ore_chunk.json,.json,993,fee4a0cae59559d497c10560c19dce54fb5255023ef69bdac4821c209fd4e721
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/flint/aluminum_ore_chunk.json,.json,1001,3d5402605963195e56476f982b21ec3901f017c286fde75492a8f83f0aa182c5
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/flint/amethyst_shard.json,.json,547,07cc3f7870d220b210ce03b74a995fdae806eb6c522d609774090c5c1482f882
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/flint/andesite_pebble.json,.json,544,f8d88806f0d725c8ff9a2b5cfc5b58657dbc7780368e93a886d9012f6e51cb58
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/flint/boron_ore_chunk.json,.json,997,a444fa6a1fa96238e97e31b7c41de82d390bb48261498e658fbdd29fe21ad73f
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/flint/coal.json,.json,537,b225d58817e5697676a2f24d68eefd2547e90d6bb6464d7859872dd298de7943
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/flint/copper_ore_chunk.json,.json,546,79d95c54b9f0304ccf7243404836ed5f25f1f303037e362257da7682e4b92cc6
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/flint/diamond.json,.json,539,38aedf6d73a125009d415bc40442b7fbcd74a7bfe509c1d9d6cb1fba2559ed3b
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/flint/diorite_pebble.json,.json,543,0085b3b237c10b2cb6de6077ab4af3e87263588e6c139203f607e7109882c526
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/flint/emerald.json,.json,540,66f1209c705ec6ae20eaa51326790040c16837115ed76dbc9e6a18814498e92f
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/flint/flint.json,.json,537,7cb8c28f038cda5db14c80e3c11aa4cd515e5f4bac1d08caf40c3aa8c4b4a540
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/flint/gold_ore_chunk.json,.json,543,f158279f2018d8bf9ad8a7d3763870a69a44ed38f0e5da4ae30736d07471a014
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/flint/granite_pebble.json,.json,543,7ca7d0208a3750288b6aa3ff2e13ffa8398d6a189ac7aa0a0cca914fe902a9bc
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/flint/iridium_ore_chunk.json,.json,999,382a944641d6ce9130023064bc23a6bff4bd089ca771a7b22cdc7cb92e4c6cde
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/flint/iron_ore_chunk.json,.json,543,d2ab3f4bcdfa90992b0e02155ba1d87a2055a102bae113fcff4794b6bb0b7235
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/flint/lapis_lazuli.json,.json,544,b65a812b3a435d26a476ed1917d358a10e3503bdd74408bb26849e2445587dc5
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/flint/lead_ore_chunk.json,.json,993,6c7d6b564170d2a0131597f0124b1266bc16d2a3e4efce0cffb45a9d0d3a3bc0
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/flint/magnesium_ore_chunk.json,.json,1004,45bbd9ef49967eebebefc7851c4cd383d088e290adbc61c07ea57baef324ccf1
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/flint/nickel_ore_chunk.json,.json,998,0864242be88cc47a4243285df552e4a3487ef66e224ebae0203f1adc7e1fa981
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/flint/osmium_ore_chunk.json,.json,995,ff5cfea4b539e31fed16719d8b5e94fa0cf63d8376284df13ce6598bcef03bfc
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/flint/pointed_dripstone.json,.json,549,367907fbfc35a01b0d6a39d1f98412824d9093a05d142006ddfe101b66f1aa34
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/flint/silver_ore_chunk.json,.json,997,e345a841b2e77e40bc62bb99a97e54e957f1288516b026505a8c127805497c9d
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/flint/stone_pebble.json,.json,535,a09d69fb2a23d715953d20b07e5edfea5d4153e35b96c09c73bbf55b23394f7f
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/flint/thorium_ore_chunk.json,.json,1000,94de8ee468a67627108766f25618cab8e230443d0008841e7cfab0f0d6ddbe38
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/flint/tin_ore_chunk.json,.json,991,b96234a430107e15039c4099540f14209ff307d7476a81267eb2ca4e22520669
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/flint/zinc_ore_chunk.json,.json,991,5bbfdac204e4c865e06a6693828948df16892ccb2d216699dc58006a230f2afa
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/golden/aluminum_ore_chunk.json,.json,1002,825e7f5ff4f2c802bf924749aac5ac8953228df7b05785852cc9c0f38cfe55c0
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/golden/amethyst_shard.json,.json,545,9645c8743ed7203c165101344843c3bf99f15e9d165553707ce41c7e5a0ebc16
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/golden/boron_ore_chunk.json,.json,994,f6a7d688994e680f0680bb3f8e4b57540dd804b0912739a391c56cfe83977d5f
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/golden/coal.json,.json,535,5fe202c971969c378f11dfd67d6d1bd1b4c504863367a96265a743091a6f6b02
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/golden/copper_ore_chunk.json,.json,548,d80002d2b8ac7c0624b0bc1de3748891a0a9d758609045c449c5412c38e48aee
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/golden/deepslate_pebble.json,.json,540,072e50afed1d7d99990e2f9c38ee04e04fd8e8cca69e22390cb65b5c8b0b366f
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/golden/diamond.json,.json,540,910db209391ee2c0e458c51b28aa1a22b6d67c78c6cf0712577907d002759a59
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/golden/emerald.json,.json,540,0bd94fa8713a0b21467c44ff4d902ee131dc3b242036d7c60e673adcf934592b
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/golden/flint.json,.json,538,562c6e0e4fad9cb77c85782fe324bdad8a765f61b91846e120304fba3d55fd52
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/golden/gold_nugget.json,.json,542,6c5dcacb0cf4fbfa7798124d4786468b30e6c604dc7e2cb19a893f5179b4ccd9
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/golden/gold_ore_chunk.json,.json,545,01db602ae728db1f809a49604e7f10d8c12b682bbedee1ee648a8a749d51327d
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/golden/iridium_ore_chunk.json,.json,1000,a559c1f473b0c57346de14b2eeb523a19f7b06f2025bf25b5e8a814932d0b47e
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/golden/iron_ore_chunk.json,.json,545,72bf14707331c827400ac35a23aaa90dacfa1e949a1b54baf393e5755003ca7c
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/golden/lapis_lazuli.json,.json,544,e78feb79779b8c7ea9a65f5c003216df087726d91014fb6ebde4ab139e435689
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/golden/lead_ore_chunk.json,.json,994,13fd0f41bcb34d126ef3caba3a75a71aece61bab8296ab75cd2c161f53f88ae7
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/golden/magnesium_ore_chunk.json,.json,1002,cc110e2efce89f83f717383a7993abb89604437ac031a55590f4d9cad4d5f6ae
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/golden/nickel_ore_chunk.json,.json,998,c579cdfe7ec9e86782e3da9bc6212b05bf6623b6d4d3c9d409e6903e0be3d562
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/golden/osmium_ore_chunk.json,.json,998,adff1301b652335d213e07d1698db6dae71ab540c3eb3cb8e7fe2137092baa8f
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/golden/raw_gold.json,.json,540,65d8650bf1a7b0f78c8be96cb32e2d1f0c284f1dd830b87b7dbea50c7b1f317b
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/golden/silver_ore_chunk.json,.json,996,51bfad301f202bfaedbd1a3c9d399041767de37ffe8c6b3c82ab507df0b1d65f
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/golden/stone_pebble.json,.json,544,70e648e2715e6111e230a654e3de6849315342621226423d691cab095087214e
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/golden/thorium_ore_chunk.json,.json,998,8e69423ef6eacf2a9e7ece6cb8260af9ee041c4df33b7a679807db5fba78cadb
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/golden/tin_ore_chunk.json,.json,992,4484c503fbb7311ce69c94a19c72913c6b4f8fc65a88d90c67e71b0a1e5e02b1
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/golden/zinc_ore_chunk.json,.json,994,19e25e803d6658b2b3cef64c825c0a07baf2ff1527b23ed997dcdf24a112b7e3
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/iron/aluminum_ore_chunk.json,.json,999,6fcf1fd084890296c0973c172ba7ed8ae3b62bd5afeac9ab41a2fcbd0bc75d13
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/iron/amethyst_shard.json,.json,543,c6100c19e2ae43f025d68ccc3a721622ea7e69420a0f269dbcacf93bcbb00a0c
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/iron/boron_ore_chunk.json,.json,995,c5ecb385186680636eec37dcd959339c2bf567e9ebadcca1777829be11ebefb2
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/iron/coal.json,.json,535,83498b3303ebbf2a376114729b8c2228a06598f9807554e692950a3ec3933965
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/iron/copper_ore_chunk.json,.json,544,e14ee6d07edfa74f6e50155f258fb934c887cfb6d661debf783c1ae4daae8e38
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/iron/deepslate_pebble.json,.json,538,5b81a47d7284ea70f63df5dfb711d9f4a888cfa3814529bc9470f50fec27ce02
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/iron/diamond.json,.json,538,85e834a66f48a9fbd1ffd7a2b5dabecd760cae96c258a148c70a90dece29e8e3
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/iron/emerald.json,.json,536,3936cea37f66f931099156f8a9fd20aa778f9fabd292322bdf86a0bf31cb8344
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/iron/flint.json,.json,536,ff6067fae70f4db9cc9055a4b00101c9ecc4d59b029191458ce64cfa96236d96
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/iron/gold_ore_chunk.json,.json,543,c99c313601dd20b80091e87ee834211560b6faeef6004e893df71908f5a783a8
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/iron/iridium_ore_chunk.json,.json,996,f6a2be590f4108385e0b7658ce560dd03c2f1045d5928e6833cb992ef96a599d
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/iron/iron_ore_chunk.json,.json,543,594e6e431ee4278c5914f7ddda33537b4be49b34b5707af4cf214afcf3c4ce57
data,exdeorum,recipe,kubejs/data/exdeorum/recipe/compressed_sieve/gravel/iron/lapis_lazuli.json,.json,541,8a5febbdc5f9105d7c3f823384ba2586b9b0543bb74fba4b6cb0b32bc7ffcb01
